"yr","plntcode","overnightcategory","fuel.general","capacityfactor"
1990,"513","hydro","water",0.189918822932522
1990,"6417","hydro","water",0.581736851006257
1990,"6451","hydro","water",1
1990,"6580","hydro","water",1
1990,"760","hydro","water",0.339749166975194
1990,"810","hydro","water",1
1990,"8905","hydro","water",0.585221827611478
1990,"997","ST","gas",0.565081129060081
1990,"1360","coal","coal",0.106444444444444
1990,"1475","hydro","water",1
1990,"1493","hydro","water",1
1990,"152","hydro","water",1
1990,"2468","coal","coal",1
1990,"2496","ST","petroleum",0.383170471841705
1990,"2530","hydro","water",1
1990,"2723","coal","coal",0.716680444024563
1990,"292","hydro","water",1
1990,"3036","hydro","water",0.551725012683917
1990,"3152","coal","coal",0.96057807831399
1990,"320","hydro","water",0.305749950367282
1990,"3416","hydro","water",0.485174642708889
1990,"3597","hydro","water",0.126884830035515
1990,"3599","hydro","water",0.117937595129376
1990,"3685","hydro","water",0.366818873668189
1990,"3728","hydro","water",0.596841704718417
1990,"4142","hydro","water",0.370816844241502
1990,"517","hydro","water",0.449518011161847
1990,"6393","hydro","water",0.672983257229833
1990,"6516","ST","gas",0.233957382039574
1990,"6623","hydro","water",1
1990,"1380","hydro","water",0.706971926264164
1990,"1391","ST","gas",1
1990,"1553","ST","petroleum",0.266375488055059
1990,"1570","coal","coal",1
1990,"1723","coal","coal",1
1990,"1779","hydro","water",0.800228310502283
1990,"2203","hydro","water",0.734149770265894
1990,"2384","coal","coal",1
1990,"2434","ST","petroleum",0.527648150935822
1990,"2527","coal","coal",1
1990,"2638","hydro","water",0.466666666666667
1990,"2642","coal","coal",1
1990,"2743","hydro","water",0.455027307726744
1990,"3026","hydro","water",0.521969696969697
1990,"3037","hydro","water",0.651753839767538
1990,"3115","coal","coal",1
1990,"3982","biomass","biomass",0.53026477203026
1990,"4146","coal","coal",0.258214421613394
1990,"465","coal","coal",1
1990,"505","hydro","water",0.453500761035008
1990,"630","ST","petroleum",0.445629839189994
1990,"812","hydro","water",0.554769704189001
1990,"833","hydro","water",1
1990,"1361","coal","coal",0.138182648401826
1990,"1417","ST","gas",0.370333481284915
1990,"1595","ST","petroleum",0.257090488134285
1990,"1777","hydro","water",0.341038812785388
1990,"1780","hydro","water",0.323416095890411
1990,"1918","coal","coal",0.155020349414334
1990,"1977","hydro","water",0.455090341354009
1990,"2053","ST","gas",0.805879870444559
1990,"2357","hydro","water",1
1990,"247","ST","gas",0.934747385476506
1990,"2483","hydro","water",0.268182648401826
1990,"2493","ST","petroleum",0.478594052789843
1990,"2513","ST","petroleum",0.136958164512187
1990,"2514","ST","gas",0.831044198983858
1990,"2539","ST","gas",1
1990,"2549","coal","coal",1
1990,"2629","ST","gas",1
1990,"2732","coal","coal",0.288652397260274
1990,"3003","hydro","water",1
1990,"3004","hydro","water",0.474015812400005
1990,"3020","hydro","water",0.372191780821918
1990,"3021","hydro","water",0.224653143659993
1990,"3075","hydro","water",1
1990,"3077","hydro","water",0.448767123287671
1990,"3160","ST","petroleum",0.13498301369863
1990,"3395","hydro","water",0.592887111812379
1990,"3401","hydro","water",0.384630263825469
1990,"3788","coal","coal",1
1990,"3834","hydro","water",0.27645955642531
1990,"385","hydro","water",0.691095890410959
1990,"3852","hydro","water",0.639997674615254
1990,"3936","coal","coal",0.325292945545522
1990,"3938","coal","coal",1
1990,"3942","coal","coal",1
1990,"3978","hydro","water",0.32572298325723
1990,"4072","coal","coal",1
1990,"544","ST","petroleum",1
1990,"6414","hydro","water",0.327553272450533
1990,"642","coal","coal",0.604504473022086
1990,"6520","hydro","water",0.494831880448319
1990,"722","hydro","water",0.315334855403349
1990,"863","coal","coal",0.84179299847793
1990,"991","coal","coal",0.82358519939755
1990,"1357","coal","coal",1
1990,"1359","hydro","water",0.479787805533172
1990,"1379","coal","coal",1
1990,"1492","hydro","water",0.803117199391172
1990,"1626","coal","coal",1
1990,"1911","hydro","water",1
1990,"2517","ST","petroleum",1
1990,"2522","hydro","water",1
1990,"261","hydro","water",0.612823439878234
1990,"2611","hydro","water",0.630756433400588
1990,"2741","hydro","water",0.417376966007103
1990,"2778","hydro","water",0.445490867579909
1990,"2857","coal","coal",0.634004678005621
1990,"2861","coal","coal",1
1990,"2877","coal","coal",0.397776908023483
1990,"2953","ST","gas",0.862235527681704
1990,"3074","hydro","water",0.643315575849822
1990,"3145","coal","coal",0.695625570776256
1990,"3159","coal","coal",0.144457838660578
1990,"3264","coal","coal",0.471144125024117
1990,"3295","coal","coal",1
1990,"3323","hydro","water",0.651166014350946
1990,"3407","coal","coal",1
1990,"3641","hydro","water",0.650204277817832
1990,"3778","hydro","water",0.474790715372907
1990,"3796","coal","coal",0.555000036543759
1990,"386","hydro","water",1
1990,"4018","hydro","water",0.769596651445966
1990,"4057","coal","coal",0.588751902587519
1990,"4064","hydro","water",0.841659951651894
1990,"4140","coal","coal",1
1990,"518","hydro","water",0.217078071365341
1990,"519","hydro","water",0.508524736498781
1990,"6056","ST","petroleum",1
1990,"610","ST","gas",0.132074488111443
1990,"6200","hydro","water",1
1990,"6202","hydro","water",1
1990,"6400","hydro","water",1
1990,"6410","hydro","water",0.683405812857868
1990,"6478","ST","petroleum",1
1990,"845","hydro","water",0.520167427701674
1990,"862","coal","coal",0.386543598720354
1990,"864","coal","coal",0.541007493862496
1990,"887","coal","coal",1
1990,"91","hydro","water",0.757919520547945
1990,"972","ST","gas",0.412085235920852
1990,"1081","coal","coal",0.521754266653713
1990,"1242","ST","gas",0.592282303675729
1990,"1248","ST","gas",0.686368310400472
1990,"1642","ST","petroleum",0.251250896204432
1990,"1859","coal","coal",1
1990,"1888","ST","gas",0.663857454834227
1990,"197","hydro","water",0.443129375951294
1990,"2367","coal","coal",0.897365296803653
1990,"2562","hydro","water",0.640451547437849
1990,"267","hydro","water",0.491343325164209
1990,"2709","coal","coal",0.719203610760802
1990,"2749","hydro","water",0.438229325215627
1990,"2758","hydro","water",0.512417691417642
1990,"2843","coal","coal",0.56731775449906
1990,"2876","coal","coal",0.860171324301796
1990,"3029","hydro","water",0.49209966934341
1990,"3078","hydro","water",0.533881278538813
1990,"3083","hydro","water",0.282444824961948
1990,"3084","hydro","water",1
1990,"3098","coal","coal",1
1990,"3138","coal","coal",1
1990,"3148","coal","coal",1
1990,"3159","ST","petroleum",0.106146515783204
1990,"3373","hydro","water",1
1990,"3406","coal","coal",1
1990,"3455","ST","gas",0.367461103430941
1990,"3461","ST","gas",0.170509721275233
1990,"3500","ST","gas",0.194162557077626
1990,"3891","hydro","water",0.920355783866058
1990,"3946","coal","coal",0.80691378173002
1990,"441","hydro","water",0.179055199854411
1990,"444","hydro","water",0.352570607136817
1990,"53","hydro","water",0.595205479452055
1990,"552","hydro","water",0.533835370943192
1990,"6409","hydro","water",0.251170091324201
1990,"6534","hydro","water",0.304223744292237
1990,"6538","hydro","water",0.187595129375951
1990,"686","CT","petroleum",0.205964409806416
1990,"757","hydro","water",0.289694894146949
1990,"77","hydro","water",1
1990,"851","hydro","water",0.57351598173516
1990,"983","coal","coal",1
1990,"988","coal","coal",1
1990,"1481","hydro","water",0.722602739726027
1990,"1554","ST","gas",0.260972211177408
1990,"1613","coal","coal",1
1990,"1695","coal","coal",1
1990,"1720","coal","coal",1
1990,"1745","coal","coal",1
1990,"1892","hydro","water",1
1990,"1904","coal","coal",0.729080158390411
1990,"1912","coal","coal",1
1990,"2480","ST","gas",0.835894176905334
1990,"2532","hydro","water",1
1990,"2535","coal","coal",1
1990,"2545","hydro","water",1
1990,"2554","coal","coal",1
1990,"2600","hydro","water",0.576935565702689
1990,"2627","hydro","water",0.82158168442415
1990,"2952","ST","gas",0.391206227320367
1990,"3405","coal","coal",1
1990,"3453","ST","gas",1
1990,"3485","ST","gas",0.630156958214553
1990,"3492","ST","gas",1
1990,"3502","ST","gas",0.374980424069804
1990,"3526","CC","gas",0.29837899543379
1990,"354","hydro","water",0.371997716894977
1990,"3644","coal","coal",1
1990,"376","hydro","water",0.342446405077006
1990,"6406","hydro","water",0.453167808219178
1990,"6421","hydro","water",0.595544485955445
1990,"6624","hydro","water",0.532695168376838
1990,"764","ST","petroleum",1
1990,"892","coal","coal",1
1990,"897","coal","coal",0.930739134899821
1990,"1385","coal","coal",0.867886052303861
1990,"1848","hydro","water",0.833333333333333
1990,"198","hydro","water",1
1990,"2104","coal","coal",0.73533127778688
1990,"2169","coal","coal",1
1990,"2351","hydro","water",0.29277407017133
1990,"2384","ST","gas",0.204382666308533
1990,"246","ST","gas",0.205182915953196
1990,"2547","hydro","water",0.614947995941147
1990,"2613","hydro","water",0.622658548959919
1990,"2708","coal","coal",0.804590606723127
1990,"3024","hydro","water",0.46140960024154
1990,"3403","coal","coal",1
1990,"3426","hydro","water",0.52738698630137
1990,"3442","ST","gas",0.476470868027576
1990,"3803","coal","coal",1
1990,"3992","ST","gas",0.157872146118721
1990,"414","hydro","water",0.337739726027397
1990,"415","hydro","water",0.406382124133266
1990,"462","coal","coal",1
1990,"50","coal","coal",1
1990,"6359","hydro","water",1
1990,"6444","hydro","water",0.559455186911257
1990,"6486","hydro","water",1
1990,"727","coal","coal",1
1990,"1010","coal","coal",1
1990,"1077","coal","coal",0.526961341754288
1990,"1294","coal","coal",0.229418929386823
1990,"1445","ST","gas",0.111950873878129
1990,"1470","ST","petroleum",0.102072662298987
1990,"1670","CT","petroleum",0.145690336893235
1990,"1740","coal","coal",0.91458985671738
1990,"1771","coal","coal",0.559033154655549
1990,"2008","coal","coal",0.620128222867949
1990,"218","hydro","water",0.312313264558318
1990,"2182","hydro","water",0.613413242009132
1990,"221","hydro","water",0.254346461187215
1990,"2226","ST","gas",0.184902128659683
1990,"223","hydro","water",0.317694354398318
1990,"2322","ST","gas",0.372957822638789
1990,"240","hydro","water",0.215031286994757
1990,"2694","hydro","water",1
1990,"2695","CT","petroleum",0.110615666347958
1990,"272","hydro","water",0.289557832265326
1990,"2790","coal","coal",1
1990,"2815","hydro","water",1
1990,"2830","coal","coal",1
1990,"2837","coal","coal",1
1990,"2872","coal","coal",1
1990,"2914","coal","coal",0.385587167778949
1990,"2964","ST","gas",0.53281029128749
1990,"3028","hydro","water",0.340249437572391
1990,"3047","hydro","water",0.595518811834094
1990,"3048","hydro","water",0.896635473626849
1990,"3131","coal","coal",1
1990,"3169","ST","petroleum",0.193068665822493
1990,"3178","coal","coal",1
1990,"3287","coal","coal",0.578904610106346
1990,"3468","ST","gas",0.51344360097856
1990,"3476","ST","gas",0.347682842660012
1990,"3697","hydro","water",0.246090182648402
1990,"3698","hydro","water",0.560742609949531
1990,"377","ST","gas",0.390553652968037
1990,"3804","coal","coal",0.881787838696971
1990,"3850","hydro","water",0.405098374966425
1990,"4009","hydro","water",0.400748351090817
1990,"4125","coal","coal",1
1990,"4177","hydro","water",0.281500841143956
1990,"6089","coal","coal",0.399351598173516
1990,"613","ST","gas",0.318654246575342
1990,"6265","hydro","water",0.764080234833659
1990,"6404","hydro","water",0.43641898436419
1990,"6407","hydro","water",0.61632540979238
1990,"6418","hydro","water",0.540036783358701
1990,"66","hydro","water",1
1990,"728","coal","coal",1
1990,"766","ST","petroleum",1
1990,"8","coal","coal",1
1990,"850","hydro","water",0.902172626413714
1990,"8906","ST","gas",1
1990,"121","ST","gas",0.244046020234578
1990,"1252","coal","coal",0.504989255976363
1990,"141","ST","gas",0.229070172729995
1990,"170","ST","gas",0.458953748907024
1990,"1724","ST","gas",0.327568493150685
1990,"1743","coal","coal",1
1990,"1772","coal","coal",0.64358599695586
1990,"2231","CT","gas",0.172119047512216
1990,"2465","ST","gas",0.419330289193303
1990,"2504","ST","petroleum",0.34713782811663
1990,"259","ST","gas",1
1990,"2599","hydro","water",0.598410721698393
1990,"2640","coal","coal",0.727946772316232
1990,"2718","coal","coal",1
1990,"3176","coal","coal",0.723115682618172
1990,"335","ST","gas",0.227715856248321
1990,"3393","coal","coal",0.821462801531295
1990,"3438","ST","gas",0.613261125751053
1990,"345","ST","gas",0.255451752618856
1990,"3558","CT","gas",0.10479037483195
1990,"3613","ST","gas",0.104849407315161
1990,"3775","coal","coal",1
1990,"3809","coal","coal",0.778921156773212
1990,"3861","hydro","water",0.455062253308567
1990,"3947","coal","coal",1
1990,"468","coal","coal",1
1990,"47","coal","coal",1
1990,"497","hydro","water",0.246841704718417
1990,"515","hydro","water",0.232978183663115
1990,"6302","hydro","water",0.666081255122351
1990,"6395","hydro","water",0.324497716894977
1990,"6583","ST","petroleum",0.199765405722425
1990,"720","hydro","water",0.448711948249619
1990,"898","coal","coal",0.709267735493997
1990,"1008","coal","coal",1
1990,"1024","coal","coal",0.406146893937245
1990,"1400","ST","gas",0.885221218027158
1990,"1572","coal","coal",1
1990,"1606","coal","coal",0.944762288477035
1990,"1702","coal","coal",1
1990,"1869","coal","coal",1
1990,"195","hydro","water",0.548124272540066
1990,"2022","coal","coal",0.44675799086758
1990,"2166","hydro","water",0.958594748858448
1990,"228","ST","gas",0.609924365411223
1990,"2356","hydro","water",1
1990,"2398","ST","gas",0.40878205793511
1990,"2408","coal","coal",0.868646616751723
1990,"2511","ST","gas",1
1990,"2576","hydro","water",1
1990,"2639","hydro","water",0.731243414120127
1990,"2682","coal","coal",0.800914824750916
1990,"2713","coal","coal",0.570726794143294
1990,"2836","coal","coal",1
1990,"2917","ST","gas",0.216077625570776
1990,"2942","coal","coal",0.89476119955572
1990,"3113","coal","coal",0.97636475318174
1990,"3161","coal","coal",0.379769274675097
1990,"3251","coal","coal",0.256104199792876
1990,"331","ST","gas",0.216094762642287
1990,"3439","ST","gas",1
1990,"344","hydro","water",0.248649387657009
1990,"3440","ST","gas",0.666919089169191
1990,"3469","ST","gas",0.242879808064391
1990,"3489","ST","gas",0.280618227917348
1990,"3524","ST","gas",0.726057637061901
1990,"356","ST","gas",0.788905935096666
1990,"3691","hydro","water",0.518550228310502
1990,"3699","hydro","water",1
1990,"380","hydro","water",0.426277846962778
1990,"3887","hydro","water",1
1990,"4176","hydro","water",0.595439258469363
1990,"568","ST","petroleum",1
1990,"6403","hydro","water",0.386793664383562
1990,"666","ST","petroleum",0.132496728617051
1990,"708","coal","coal",1
1990,"8906","ST","petroleum",0.512569380120914
1990,"984","coal","coal",0.214231085888149
1990,"1032","coal","coal",0.507390888818095
1990,"1250","coal","coal",1
1990,"1830","coal","coal",1
1990,"1915","coal","coal",0.543805742253315
1990,"2454","ST","gas",1
1990,"2614","hydro","water",0.55251902587519
