"YEAR","generation","consumption","prime_mover","fuel"
1991,17879,11239,"ST","NG"
1991,3469,2048,"IC","FO2"
1991,3177,1361,"ST","FO2"
1991,19659,13485,"ST","NG"
1991,4460,3239,"ST","FO2"
1991,12621,8771,"ST","NG"
1991,4680,3040,"ST","FO2"
1991,15857,10702,"ST","NG"
1991,11122,7015,"GT","FO2"
1991,19806,13941,"GT","NG"
1991,17595,8679,"ST","FO2"
1991,17638,10786,"ST","LIG"
1991,23229,14513,"ST","LIG"
1991,16457,9379,"ST","NG"
1991,14480,12212,"ST","FO2"
1991,7670,5768,"ST","LIG"
1991,17679,10286,"ST","FO2"
1991,11751,6808,"ST","LIG"
1991,2011,12,"ST","FO6"
1991,3811,4822,"ST","NG"
1991,5217,682,"GT","NG"
1991,4136,2121,"ST","FO2"
1991,21562,15802,"ST","NG"
1991,13284,8942,"CW","NG"
1991,15359,13610,"CT","NG"
1991,2011,12,"ST","FO6"
1991,3191,10544,"ST","NG"
1991,2631,934,"ST","FO6"
1991,16833,11484,"ST","NG"
1991,2011,12,"ST","FO2"
1991,2011,12,"ST","FO6"
1991,10521,8740,"ST","NG"
1991,2011,12,"CW","FO2"
1991,20520,10258,"CW","NG"
1991,10782,8105,"CT","NG"
1991,5631,4894,"IC","FO2"
1991,2608,909,"ST","FO6"
1991,8659,5433,"ST","NG"
1991,2011,12,"IC","FO2"
1991,1257,556,"IC","NG"
1991,12913,11737,"ST","FO2"
1991,18049,7581,"ST","BIT"
1991,4462,4013,"ST","FO2"
1991,2011,12,"ST","FO6"
1991,16321,8987,"ST","NG"
1991,5154,1805,"GT","FO2"
1991,15119,13363,"GT","NG"
1991,11768,11463,"ST","FO2"
1991,3858,2441,"ST","FO6"
1991,16685,12891,"ST","NG"
1991,2011,12,"ST","FO6"
1991,609,12,"ST","NG"
1991,15040,8436,"IC","FO2"
1991,2011,12,"IC","NG"
1991,14629,4312,"IC","FO2"
1991,12030,10119,"IC","NG"
1991,2126,1671,"GT","NG"
1991,2011,12,"ST","FO2"
1991,25399,10016,"ST","NG"
1991,5955,750,"GT","FO2"
1991,14398,6609,"GT","NG"
1991,2011,12,"ST","FO6"
1991,17447,10054,"ST","NG"
1991,2011,12,"GT","FO2"
1991,2011,12,"GT","FO6"
1991,18077,10121,"GT","NG"
1991,4898,3229,"ST","FO6"
1991,17252,12263,"ST","NG"
1991,13114,8125,"IC","FO2"
1991,8455,6652,"IC","NG"
1991,2011,12,"ST","FO2"
1991,20870,13260,"ST","NG"
1991,2011,12,"HY","WAT"
1991,2011,12,"HY","WAT"
1991,3937,1470,"IC","FO2"
1991,2011,12,"IC","NG"
1991,2011,12,"ST","FO6"
1991,13242,13161,"ST","NG"
1991,4139,275,"ST","FO6"
1991,21608,13616,"ST","NG"
1991,1715,12,"IC","FO2"
1991,1021,9988,"IC","NG"
1991,1848,12,"ST","FO2"
1991,7830,9668,"ST","NG"
1991,2011,12,"ST","FO2"
1991,20758,15493,"ST","NG"
1991,2011,12,"GT","FO2"
1991,8970,13861,"GT","NG"
1991,2011,12,"ST","FO2"
1991,774,12,"ST","NG"
1991,5322,2528,"GT","NG"
1991,18129,10189,"IC","FO2"
1991,14740,12790,"IC","NG"
1991,2488,1447,"ST","FO2"
1991,2011,12,"ST","FO6"
1991,12653,7949,"ST","NG"
1991,2011,12,"ST","FO6"
1991,2649,4615,"ST","NG"
1991,3240,2431,"ST","NG"
1991,12855,9754,"ST","FO2"
1991,15430,8821,"ST","NG"
1991,2011,12,"ST","FO2"
1991,2011,12,"ST","FO6"
1991,8294,6933,"ST","NG"
1991,16574,12288,"ST","FO2"
1991,20578,9791,"ST","BIT"
1991,9468,12,"HY","WAT"
1991,6089,7698,"IC","FO2"
1991,9714,3272,"ST","FO2"
1991,14088,11138,"ST","LIG"
1991,2011,904,"IC","FO2"
1991,2011,4094,"IC","NG"
1991,18411,12,"HY","WAT"
1991,14993,12,"HY","WAT"
1991,17887,12,"HY","WAT"
1991,20786,12,"HY","WAT"
1991,13261,12,"HY","WAT"
1991,14644,12,"HY","WAT"
1991,4162,459,"ST","FO2"
1991,9857,4611,"ST","NG"
1991,2011,12,"ST","FO6"
1991,15359,11289,"ST","NG"
1991,2011,12,"ST","FO6"
1991,12354,7256,"ST","NG"
1991,17081,9335,"ST","FO2"
1991,14336,8866,"ST","LIG"
1991,2012,13,"ST","FO2"
1991,12965,8686,"ST","NG"
1991,4713,4048,"IC","FO2"
1991,4185,244,"GT","FO2"
1991,12070,12077,"GT","NG"
1991,15783,12,"HY","WAT"
1991,16298,12,"HY","WAT"
1991,7430,12,"HY","WAT"
1991,19661,12,"HY","WAT"
1991,19518,12,"HY","WAT"
1991,19209,12,"HY","WAT"
1991,20684,12,"HY","WAT"
1991,12454,12,"HY","WAT"
1991,18075,12,"HY","WAT"
1991,17985,12,"HY","WAT"
1991,16578,12,"HY","WAT"
1991,14316,12,"HY","WAT"
1991,14755,12,"HY","WAT"
1991,12421,12,"HY","WAT"
1991,2058,455,"ST","FO2"
1991,13990,7865,"ST","NG"
1991,4275,571,"ST","FO2"
1991,14370,10188,"ST","NG"
1991,18905,8872,"ST","FO2"
1991,24497,14186,"ST","BIT"
1991,11698,7088,"ST","LIG"
1991,2012,1193,"GT","FO2"
1991,20533,10842,"GT","NG"
1991,8864,5279,"ST","LIG"
1991,17976,10409,"ST","NG"
1991,2011,12,"GT","FO2"
1991,13410,7912,"GT","NG"
1991,17391,12,"HY","WAT"
1991,22144,12,"ST","WD"
1991,12645,12,"HY","WAT"
1991,12701,12,"HY","WAT"
1991,2011,12,"HY","WAT"
1991,12014,12,"HY","WAT"
1991,11004,12,"HY","WAT"
1991,7912,12,"HY","WAT"
1991,2011,12,"HY","WAT"
1991,5956,12,"HY","WAT"
1991,12602,12,"HY","WAT"
1991,21348,12,"HY","WAT"
1991,10388,12,"HY","WAT"
1991,17554,12,"HY","WAT"
1991,13998,12,"HY","WAT"
1991,11607,14059,"ST","BIT"
1991,14524,9144,"ST","NG"
1991,2011,12,"ST","FO6"
1991,12510,8364,"IC","FO2"
1991,15569,11136,"ST","FO2"
1991,9652,18943,"ST","BIT"
1991,12447,12,"HY","WAT"
1991,10510,12,"HY","WAT"
1991,15371,12,"HY","WAT"
1991,14485,12,"HY","WAT"
1991,22047,12,"HY","WAT"
1991,8193,12,"HY","WAT"
1991,24483,12,"HY","WAT"
1991,15550,12,"HY","WAT"
1991,14196,12,"HY","WAT"
1991,14222,12,"HY","WAT"
1991,10824,12,"HY","WAT"
1991,22494,12,"HY","WAT"
1991,16636,12,"HY","WAT"
1991,6110,12,"HY","WAT"
1991,22833,12,"HY","WAT"
1991,9323,12,"HY","WAT"
1991,25837,12,"HY","WAT"
1991,25897,12,"HY","WAT"
1991,21634,12,"HY","WAT"
1991,16911,12,"HY","WAT"
1991,18860,12,"HY","WAT"
1991,17460,12,"HY","WAT"
1991,22582,12,"HY","WAT"
1991,5389,2477,"IC","FO2"
1991,2982,1932,"GT","FO2"
1991,12277,12,"HY","WAT"
1991,20603,12,"HY","WAT"
1991,14543,12,"HY","WAT"
1991,15101,12,"HY","WAT"
1991,17197,12,"HY","WAT"
1991,12598,12,"HY","WAT"
1991,8986,12,"HY","WAT"
1991,18404,12,"HY","WAT"
1991,21288,12,"HY","WAT"
1991,14046,12,"HY","WAT"
1991,2416,12,"HY","WAT"
1991,13425,12,"HY","WAT"
1991,17796,12,"HY","WAT"
1991,15736,12,"HY","WAT"
1991,17896,12,"HY","WAT"
1991,8620,12,"HY","WAT"
1991,2011,12,"HY","WAT"
1991,15859,12,"HY","WAT"
1991,10037,12,"HY","WAT"
1991,16695,12,"HY","WAT"
1991,19801,12,"HY","WAT"
1991,2011,12,"HY","WAT"
1991,24571,12,"HY","WAT"
1991,22965,12,"HY","WAT"
1991,11640,12,"HY","WAT"
1991,10058,6252,"ST","BIT"
1991,6315,1860,"ST","FO2"
1991,9687,5986,"ST","BIT"
1991,1680,12,"IC","FO2"
1991,13120,11815,"ST","FO2"
1991,9197,17107,"ST","BIT"
1991,16943,13589,"ST","FO2"
1991,21839,11865,"ST","BIT"
1991,12762,14587,"ST","FO2"
1991,14168,6644,"ST","BIT"
1991,11306,7812,"ST","FO2"
1991,17072,5467,"ST","BIT"
1991,19098,14377,"ST","NG"
1991,15981,12,"HY","WAT"
1991,17395,12,"HY","WAT"
1991,13649,12,"HY","WAT"
1991,8022,12,"HY","WAT"
1991,10089,12,"HY","WAT"
1991,18584,12,"HY","WAT"
1991,21333,12,"HY","WAT"
1991,17985,12,"HY","WAT"
1991,9538,12,"HY","WAT"
1991,9981,12,"HY","WAT"
1991,22782,12,"HY","WAT"
1991,16711,10768,"ST","FO2"
1991,26757,16133,"ST","BIT"
1991,18754,12,"HY","WAT"
1991,20179,11040,"ST","BIT"
1991,6096,4777,"ST","NG"
1991,2011,12,"ST","FO2"
1991,22610,10599,"ST","NG"
1991,11890,10309,"IC","FO2"
1991,2011,12,"ST","FO6"
1991,8668,9208,"ST","NG"
1991,14319,7475,"IC","FO2"
1991,16409,12,"HY","WAT"
1991,1190,12538,"HY","WAT"
1991,12825,12,"HY","WAT"
1991,7866,12,"HY","WAT"
1991,17991,12,"HY","WAT"
1991,14359,12,"HY","WAT"
1991,15849,12,"HY","WAT"
1991,2431,3477,"GT","FO2"
1991,11001,5981,"GT","NG"
1991,24909,13014,"ST","BIT"
1991,22084,14981,"ST","NG"
1991,4498,7341,"ST","FO2"
1991,17962,7485,"ST","BIT"
1991,24293,17749,"ST","NG"
1991,17103,4612,"ST","BIT"
1991,16845,10104,"ST","NG"
1991,4855,8236,"IC","FO2"
1991,11103,11547,"ST","BIT"
1991,16367,14387,"ST","NG"
1991,2012,1755,"GT","FO2"
1991,8858,6571,"GT","NG"
1991,3607,3875,"ST","FO6"
1991,10149,7180,"ST","NG"
1991,4242,1664,"GT","FO2"
1991,7945,4475,"GT","NG"
1991,19448,13368,"ST","FO2"
1991,14498,6879,"ST","BIT"
1991,12853,8856,"ST","NG"
1991,4019,1515,"GT","FO2"
1991,11242,6961,"GT","NG"
1991,9598,8819,"ST","FO2"
1991,13383,4928,"ST","BIT"
1991,11465,7766,"ST","NG"
1991,10946,12,"HY","WAT"
1991,12432,12,"HY","WAT"
1991,2011,12,"ST","FO2"
1991,2011,12,"ST","FO6"
1991,14165,15674,"ST","BIT"
1991,17090,13105,"ST","NG"
1991,2038,1567,"ST","FO2"
1991,2695,322,"ST","FO6"
1991,5985,7193,"ST","NG"
1991,10672,9072,"ST","FO2"
1991,8218,16519,"ST","BIT"
1991,12988,6367,"IC","FO2"
1991,16472,8843,"IC","NG"
1991,2011,12,"IC","FO2"
1991,382,8770,"IC","FO2"
1991,2011,6256,"IC","NG"
1991,972,7877,"IC","FO2"
1991,2011,2464,"IC","NG"
1991,3083,1526,"ST","FO2"
1991,24578,11140,"ST","NG"
1991,16796,12,"HY","WAT"
1991,19461,12,"HY","WAT"
1991,8002,7369,"ST","BIT"
1991,3036,1610,"IC","FO2"
1991,3352,1005,"IC","NG"
1991,19727,12,"HY","WAT"
1991,12844,12,"HY","WAT"
1991,6321,12,"HY","WAT"
1991,10453,12,"HY","WAT"
1991,14198,12,"HY","WAT"
1991,16148,12,"HY","WAT"
1991,7459,12,"HY","WAT"
1991,14503,12,"HY","WAT"
1991,16309,12,"HY","WAT"
1991,11220,1334,"HY","WAT"
1991,10824,12,"HY","WAT"
1991,19736,12,"HY","WAT"
1991,10662,10778,"ST","FO2"
1991,12628,5307,"ST","BIT"
1991,13506,9004,"ST","NG"
1991,16587,6566,"ST","BIT"
1991,12807,12,"HY","WAT"
1991,7721,12,"HY","WAT"
1991,2011,12,"ST","FO2"
1991,25792,11473,"ST","BIT"
1991,12387,8079,"ST","NG"
1991,2011,12,"HY","WAT"
1991,6441,4360,"GT","FO2"
1991,6760,5854,"ST","FO2"
1991,8186,16706,"ST","BIT"
1991,12480,16647,"ST","BIT"
1991,18396,11835,"ST","NG"
1991,2011,12,"ST","FO2"
1991,2011,12,"ST","NG"
1991,4368,452,"ST","FO2"
1991,2011,12,"ST","FO6"
1991,19732,15078,"ST","NG"
1991,2011,12,"ST","FO2"
1991,2011,12,"ST","FO6"
1991,2011,12,"ST","NG"
1991,4027,3454,"ST","NG"
1991,4458,3213,"GT","FO2"
1991,2011,12,"GT","NG"
1991,15196,9839,"ST","FO2"
1991,5591,2476,"ST","FO6"
1991,24013,12236,"ST","BIT"
1991,7654,10425,"IC","FO2"
1991,14024,10982,"GT","NG"
1991,13122,2480,"ST","FO6"
1991,12121,7755,"ST","NG"
1991,22031,14810,"ST","NG"
1991,15541,8838,"GT","NG"
1991,6271,12,"HY","WAT"
1991,14981,12086,"ST","NG"
1991,8995,12,"HY","WAT"
1991,13191,5882,"ST","BIT"
1991,9929,12,"HY","WAT"
1991,2011,12,"ST","FO2"
1991,6027,17250,"ST","BIT"
1991,21549,14609,"ST","NG"
1991,14046,8916,"ST","FO2"
1991,19117,8867,"ST","BIT"
1991,27030,12,"ST","UR"
1991,23808,12,"ST","UR"
1991,17987,12,"HY","WAT"
1991,22383,12,"ST","UR"
1991,10315,12,"HY","WAT"
1991,16366,13182,"ST","FO2"
1991,20192,8240,"ST","BIT"
1991,16702,13064,"ST","NG"
1991,2214,665,"ST","FO6"
1991,12166,10700,"ST","NG"
1991,2011,12,"GT","FO2"
1991,11034,5971,"GT","NG"
1991,2011,12,"ST","FO6"
1991,2011,12,"ST","NG"
1991,3402,82,"GT","FO2"
1991,11001,8432,"GT","NG"
1991,3897,48,"CT","FO2"
1991,2011,12,"CT","FO6"
1991,17917,11953,"CT","NG"
1991,2011,12,"ST","FO6"
1991,7441,4723,"ST","NG"
1991,2011,12,"GT","FO2"
1991,8996,7539,"GT","NG"
1991,2011,12,"ST","FO6"
1991,6460,4471,"ST","NG"
1991,9018,2828,"GT","FO2"
1991,2011,12,"GT","FO6"
1991,8120,7509,"GT","NG"
1991,11772,9258,"GT","FO2"
1991,2011,12,"IC","FO2"
1991,2011,12,"IC","NG"
1991,3158,690,"GT","FO2"
1991,4233,386,"GT","NG"
1991,2011,12,"GT","FO2"
1991,7624,6086,"GT","NG"
1991,7162,3129,"ST","BIT"
1991,12459,11175,"ST","NG"
1991,2011,12,"GT","FO2"
1991,5047,5426,"GT","NG"
1991,2011,12,"GT","FO2"
1991,4735,3769,"GT","NG"
1991,15727,12,"HY","WAT"
1991,10402,12,"HY","WAT"
1991,15932,12,"HY","WAT"
1991,13219,15212,"ST","BIT"
1991,10643,6389,"ST","NG"
1991,4897,3550,"GT","NG"
1991,11010,7172,"CW","NG"
1991,15076,6850,"CT","NG"
1991,6838,12,"HY","WAT"
1991,710,12,"ST","FO6"
1991,16274,8275,"HY","WAT"
1991,10645,14271,"HY","WAT"
1991,19576,12,"HY","WAT"
1991,2011,13,"ST","FO6"
1991,7435,6360,"ST","NG"
1991,5815,3596,"GT","FO2"
1991,12443,11426,"GT","NG"
1991,5069,4189,"ST","FO6"
1991,11454,14236,"ST","NG"
1991,5408,1594,"GT","FO2"
1991,9884,6508,"GT","NG"
1991,10924,12,"HY","WAT"
1991,15216,12736,"ST","FO2"
1991,6124,17358,"ST","BIT"
1991,14687,9688,"CT","FO2"
1991,13167,9086,"CT","NG"
1991,2011,12,"ST","FO2"
1991,14164,9960,"ST","FO2"
1991,13477,5219,"ST","BIT"
1991,14246,12,"HY","WAT"
1991,2011,12,"GT","FO2"
1991,13197,5195,"GT","NG"
1991,13402,12,"HY","WAT"
1991,17429,12,"HY","WAT"
1991,22088,12,"HY","WAT"
1991,16628,12,"HY","WAT"
1991,13297,12,"HY","WAT"
1991,10230,12,"HY","WAT"
1991,16805,12,"HY","WAT"
1991,16857,12,"HY","WAT"
1991,15807,12,"HY","WAT"
1991,14779,12,"HY","WAT"
1991,8821,7322,"ST","FO2"
1991,13809,14129,"ST","BIT"
1991,1736,12,"ST","BIT"
1991,15234,11041,"ST","NG"
1991,2011,12,"ST","FO2"
1991,2011,12,"ST","BIT"
1991,1246,12,"ST","NG"
1991,21065,11822,"ST","FO2"
1991,21545,7398,"ST","BIT"
1991,17476,7968,"ST","FO2"
1991,26965,11523,"ST","BIT"
1991,13172,12,"HY","WAT"
1991,18944,12,"HY","WAT"
1991,15790,12,"HY","WAT"
1991,17329,12,"HY","WAT"
1991,7361,12,"ST","GEO"
1991,12302,12,"HY","WAT"
1991,13718,12,"HY","WAT"
1991,14016,12,"HY","WAT"
1991,20651,12,"HY","WAT"
1991,13962,9550,"IC","FO2"
1991,19591,12192,"IC","NG"
1991,7156,12,"HY","WAT"
1991,9135,12,"HY","WAT"
1991,13908,12,"HY","WAT"
1991,17799,12,"HY","WAT"
1991,6141,12,"HY","WAT"
1991,14870,12,"HY","WAT"
1991,12848,12,"HY","WAT"
1991,16562,12,"HY","WAT"
1991,17252,12,"HY","WAT"
1991,12542,7890,"IC","NG"
1991,10935,12,"HY","WAT"
1991,14499,12,"HY","WAT"
1991,858,9989,"IC","FO2"
1991,18868,12,"HY","WAT"
1991,10887,9740,"ST","FO2"
1991,23688,11488,"ST","BIT"
1991,17992,12,"HY","WAT"
1991,18769,12,"HY","WAT"
1991,16065,12,"HY","WAT"
1991,14081,12,"HY","WAT"
1991,8305,12,"HY","WAT"
1991,26530,12,"HY","WAT"
1991,7810,12,"HY","WAT"
1991,16368,8701,"IC","FO2"
1991,17239,12169,"IC","NG"
1991,14878,12,"HY","WAT"
1991,7861,12,"HY","WAT"
1991,7561,12,"HY","WAT"
1991,2011,12,"ST","FO2"
1991,2011,12,"ST","BIT"
1991,2011,12,"ST","NG"
1991,12761,7572,"IC","FO2"
1991,12206,9135,"IC","NG"
1991,3740,822,"IC","FO2"
1991,11441,12,"HY","WAT"
1991,17285,9775,"IC","FO2"
1991,16009,12,"HY","WAT"
1991,19298,12,"HY","WAT"
1991,8435,12,"HY","WAT"
1991,12469,10416,"IC","FO2"
1991,10973,11130,"IC","NG"
1991,17208,12,"HY","WAT"
1991,14604,12,"HY","WAT"
1991,11539,10157,"ST","FO2"
1991,11734,5932,"ST","BIT"
1991,8131,12,"HY","WAT"
1991,16574,12,"HY","WAT"
1991,5426,12,"HY","WAT"
1991,2638,1246,"ST","FO2"
1991,3717,2934,"ST","FO6"
1991,21748,10904,"ST","NG"
1991,18263,11715,"GT","FO2"
1991,13006,9316,"GT","NG"
1991,22460,5999,"ST","FO2"
1991,14653,4626,"ST","BIT"
1991,3456,243,"ST","FO6"
1991,20605,12451,"ST","NG"
1991,2013,1368,"GT","FO2"
1991,14563,7832,"GT","NG"
1991,11390,7234,"GT","FO2"
1991,16539,7252,"GT","NG"
1991,4989,12,"HY","WAT"
1991,11625,12,"HY","WAT"
1991,7555,12,"HY","WAT"
1991,6149,12,"HY","WAT"
1991,1229,12,"HY","WAT"
1991,10707,4387,"ST","FO6"
1991,21923,8808,"ST","NG"
1991,1305,6986,"GT","FO2"
1991,10042,7112,"ST","FO6"
1991,17691,10120,"ST","NG"
1991,1040,7144,"IC","FO2"
1991,986,4311,"IC","FO2"
1991,12,12,"IC","NG"
1991,1912,8200,"IC","FO2"
1991,1052,8916,"IC","FO2"
1991,2011,16,"GT","FO2"
1991,3054,6719,"GT","NG"
1991,21078,10782,"ST","FO2"
1991,12839,10332,"ST","BIT"
1991,1889,1066,"IC","FO2"
1991,16473,12862,"ST","BIT"
1991,8222,4679,"ST","NG"
1991,12107,12,"HY","WAT"
1991,20483,12,"HY","WAT"
1991,19724,12,"HY","WAT"
1991,15235,12,"HY","WAT"
1991,12434,12,"HY","WAT"
1991,18159,12,"HY","WAT"
1991,16161,12,"HY","WAT"
1991,18874,12,"HY","WAT"
1991,11834,6060,"ST","FO2"
1991,24460,12971,"ST","BIT"
1991,2883,12,"HY","WAT"
1991,16303,12,"HY","WAT"
1991,15165,12,"HY","WAT"
1991,6511,12,"HY","WAT"
1991,19528,12,"HY","WAT"
1991,16459,12,"HY","WAT"
1991,14884,12,"HY","WAT"
1991,1513,5703,"ST","FO6"
1991,11626,12916,"IC","FO2"
1991,9042,5115,"GT","FO2"
1991,14325,9887,"GT","FO2"
1991,9309,1356,"GT","NG"
1991,5744,671,"GT","FO2"
1991,6738,754,"GT","NG"
1991,8111,1846,"GT","FO2"
1991,8264,6127,"GT","NG"
1991,14302,12,"HY","WAT"
1991,17401,12,"HY","WAT"
1991,22883,12,"HY","WAT"
1991,14035,12,"HY","WAT"
1991,2011,12,"HY","WAT"
1991,24770,12,"HY","WAT"
1991,3143,1216,"GT","FO2"
1991,6415,2677,"GT","NG"
1991,11937,12,"ST","WD"
1991,2011,5399,"ST","NG"
1991,25975,12,"HY","WAT"
1991,17873,12,"HY","WAT"
1991,11419,12,"HY","WAT"
1991,20510,12,"HY","WAT"
1991,15195,12,"HY","WAT"
1991,8672,12,"HY","WAT"
1991,18283,12,"HY","WAT"
1991,9021,12,"HY","WAT"
1991,12139,12,"HY","WAT"
1991,17360,12,"HY","WAT"
1991,14986,12,"HY","WAT"
1991,24177,12,"HY","WAT"
1991,20862,12,"HY","WAT"
1991,7569,2524,"ST","BIT"
1991,3529,2455,"ST","NG"
1991,16513,12,"HY","WAT"
1991,10798,12,"HY","WAT"
1991,21005,12,"HY","WAT"
1991,7409,12,"HY","WAT"
1991,2011,12,"HY","WAT"
1991,12783,12,"HY","WAT"
1991,11804,12,"HY","WAT"
1991,12462,12,"HY","WAT"
1991,11722,12,"HY","WAT"
1991,13026,12,"HY","WAT"
1991,18401,12,"HY","WAT"
1991,12835,12,"HY","WAT"
1991,24061,12,"HY","WAT"
1991,19719,12,"HY","WAT"
1991,20256,12,"HY","WAT"
1991,20458,12,"HY","WAT"
1991,13027,12,"HY","WAT"
1991,10184,12,"HY","WAT"
1991,14360,12,"HY","WAT"
1991,18908,12,"HY","WAT"
1991,14251,12,"ST","UR"
1991,13326,12,"HY","WAT"
1991,9027,12,"HY","WAT"
1991,24169,12,"HY","WAT"
1991,18606,12,"HY","WAT"
1991,18712,12,"HY","WAT"
1991,9871,12,"HY","WAT"
1991,13655,12,"HY","WAT"
1991,14755,12,"HY","WAT"
1991,19381,12,"HY","WAT"
1991,18568,12,"HY","WAT"
1991,19985,12,"HY","WAT"
1991,14610,12,"HY","WAT"
1991,6965,12,"HY","WAT"
1991,18985,12,"HY","WAT"
1991,20645,12,"HY","WAT"
1991,8113,12,"HY","WAT"
1991,12524,12,"HY","WAT"
1991,10202,12,"HY","WAT"
1991,16148,12,"HY","WAT"
1991,18986,12,"HY","WAT"
1991,24452,12,"HY","WAT"
1991,23065,12,"HY","WAT"
1991,8886,12,"HY","WAT"
1991,7746,12,"HY","WAT"
1991,7128,12,"ST","UR"
1991,9777,12,"HY","WAT"
1991,13193,12,"HY","WAT"
1991,14768,12,"HY","WAT"
1991,16703,12,"HY","WAT"
1991,12518,12,"HY","WAT"
1991,26253,12,"HY","WAT"
1991,9888,12,"HY","WAT"
1991,12358,12,"HY","WAT"
1991,2011,1657,"IC","FO2"
1991,5311,2060,"GT","FO2"
1991,5716,2902,"GT","NG"
1991,2011,12,"CW","FO2"
1991,7994,4505,"CT","FO2"
1991,12564,9637,"CT","NG"
1991,13844,8959,"ST","FO2"
1991,16461,6061,"ST","BIT"
1991,14741,12,"HY","WAT"
1991,2011,12,"HY","WAT"
1991,23067,12,"HY","WAT"
1991,10063,12,"HY","WAT"
1991,25528,12,"HY","WAT"
1991,21724,12,"HY","WAT"
1991,20751,12,"HY","WAT"
1991,16570,12,"HY","WAT"
1991,12713,12,"HY","WAT"
1991,15027,12,"HY","WAT"
1991,20840,12,"HY","WAT"
1991,14882,12,"HY","WAT"
1991,15216,12,"HY","WAT"
1991,17744,12,"HY","WAT"
1991,23827,12,"HY","WAT"
1991,17303,12,"HY","WAT"
1991,17491,12,"HY","WAT"
1991,12683,12,"HY","WAT"
1991,26632,12,"HY","WAT"
1991,22694,12,"HY","WAT"
1991,13136,12,"HY","WAT"
1991,23983,12,"ST","UR"
1991,25081,12,"ST","UR"
1991,16904,12,"HY","WAT"
1991,23992,12,"HY","WAT"
1991,3064,12,"HY","WAT"
1991,17752,12,"HY","WAT"
1991,15219,12,"HY","WAT"
1991,15354,12,"HY","WAT"
1991,11233,12,"HY","WAT"
1991,8431,12,"HY","WAT"
1991,19350,12,"HY","WAT"
1991,15893,12,"HY","WAT"
1991,14308,12,"HY","WAT"
1991,21685,12,"HY","WAT"
1991,22917,12,"HY","WAT"
1991,14495,12,"HY","WAT"
1991,10445,12,"HY","WAT"
1991,12303,12,"HY","WAT"
1991,13614,12,"HY","WAT"
1991,15770,12,"HY","WAT"
1991,11856,12,"HY","WAT"
1991,10532,12,"HY","WAT"
1991,19002,12,"HY","WAT"
1991,16348,12,"HY","WAT"
1991,15158,12,"HY","WAT"
1991,12324,12,"HY","WAT"
1991,16501,12,"HY","WAT"
1991,20998,12,"HY","WAT"
1991,11610,12,"HY","WAT"
1991,16050,12,"HY","WAT"
1991,17160,12,"HY","WAT"
1991,17532,12,"HY","WAT"
1991,5402,12,"HY","WAT"
1991,18182,12,"HY","WAT"
1991,18551,12,"HY","WAT"
1991,13569,12,"HY","WAT"
1991,23581,12,"HY","WAT"
1991,6353,12,"HY","WAT"
1991,16919,12,"HY","WAT"
1991,11269,12,"HY","WAT"
1991,9130,12,"HY","WAT"
1991,14152,12,"HY","WAT"
1991,9623,12,"HY","WAT"
1991,13667,12,"HY","WAT"
1991,16879,12,"HY","WAT"
1991,23736,12,"HY","WAT"
1991,11214,12,"HY","WAT"
1991,14582,12,"HY","WAT"
1991,16814,12,"HY","WAT"
1991,18895,12,"HY","WAT"
1991,15160,12,"HY","WAT"
1991,15814,12,"HY","WAT"
1991,11081,12,"HY","WAT"
1991,9266,12,"HY","WAT"
1991,8834,12,"HY","WAT"
1991,16600,12,"HY","WAT"
1991,16355,12,"HY","WAT"
1991,19614,12,"HY","WAT"
1991,20097,12,"HY","WAT"
1991,16549,12,"HY","WAT"
1991,15406,12,"HY","WAT"
1991,15380,12,"HY","WAT"
1991,20895,12,"HY","WAT"
1991,12326,12,"HY","WAT"
1991,14708,12,"HY","WAT"
1991,24373,12,"HY","WAT"
1991,23128,12,"HY","WAT"
1991,2011,12,"HY","WAT"
1991,19593,12,"HY","WAT"
1991,6087,2495,"ST","FO6"
1991,15448,10711,"ST","NG"
1991,3639,2883,"ST","FO6"
1991,21821,5874,"ST","NG"
1991,6778,3558,"GT","FO2"
1991,2011,12,"ST","FO6"
1991,24774,9302,"ST","NG"
1991,14364,6594,"GT","FO2"
1991,6105,4635,"ST","FO6"
1991,14238,9653,"ST","NG"
1991,4477,2832,"ST","FO6"
1991,23357,15439,"ST","NG"
1991,5687,4215,"ST","FO6"
1991,22251,15495,"ST","NG"
1991,3999,2488,"ST","FO6"
1991,18812,12283,"ST","NG"
1991,13625,10388,"GT","FO2"
1991,1662,927,"IC","FO2"
1991,10009,5081,"GT","FO2"
1991,8913,12351,"HY","WAT"
1991,22478,12,"HY","WAT"
1991,16933,12,"HY","WAT"
1991,13990,12,"HY","WAT"
1991,2011,5921,"GT","FO2"
1991,2011,12,"ST","FO6"
1991,17417,12,"HY","WAT"
1991,20842,12,"HY","WAT"
1991,18721,12,"HY","WAT"
1991,21476,12,"HY","WAT"
1991,6179,2934,"GT","FO2"
1991,12289,9536,"GT","NG"
1991,4018,3175,"ST","FO6"
1991,8796,6164,"ST","NG"
1991,8324,3111,"GT","FO2"
1991,9921,8173,"GT","NG"
1991,9501,5038,"GT","FO2"
1991,17148,5257,"GT","FO2"
1991,14369,14438,"GT","NG"
1991,10530,7166,"ST","FO6"
1991,7274,4048,"ST","NG"
1991,12676,10364,"GT","FO2"
1991,12924,8937,"GT","NG"
